gene_family,class,gene_length,Ls,Ls_keep,pi_s,thetaW_s,n_median,seg_s_sites,number_genomes
g007661,4fold,1074,161,62,0,0,74,0,74
g007661,2fold,1074,156,59,0,0,74,0,74
g007663,4fold,1074,124,60,0,0,3,0,3
g007663,2fold,1074,201,81,0,0,3,0,3
g007664,4fold,1074,181,88,0,0,4,0,4
g007664,2fold,1074,152,53,0,0,4,0,4
g007667,4fold,1071,153,69,0,0,3,0,3
g007667,2fold,1071,172,70,0,0,3,0,3
g007668,4fold,1071,116,44,0,0,5,0,5
g007668,2fold,1071,194,84,0,0,5,0,5
g007672,4fold,1068,111,45,0,0,5,0,5
g007672,2fold,1068,195,90,0,0,5,0,5
g007673,4fold,1212,175,57,0,0,5,0,5
g007673,2fold,1212,171,66,0,0,5,0,5
g007674,4fold,1212,133,41,0.0121951219512195,0.0133037694013304,4,1,4
g007674,2fold,1212,198,79,0.00632911392405063,0.00690448791714615,4,1,4
g007675,4fold,1212,189,66,0.0202020202020202,0.0202020202020202,3,2,3
g007675,2fold,1212,177,70,0.00952380952380952,0.00952380952380952,3,1,3
g007677,4fold,1209,155,58,0.0172413793103448,0.0172413793103448,2,1,2
g007677,2fold,1209,177,60,0,0,2,0,2
g007678,4fold,1209,198,76,0.0894736842105263,0.107368421052632,5,17,5
g007678,2fold,1209,144,52,0.0923076923076923,0.110769230769231,5,12,5
g007679,4fold,1209,170,59,0.0847457627118644,0.0847457627118644,2,5,2
g007679,2fold,1209,177,63,0,0,2,0,2
g007688,4fold,1203,229,77,0.0194805194805195,0.0212514757969303,4,3,4
g007688,2fold,1203,125,52,0.0192307692307692,0.020979020979021,4,2,4
g007689,4fold,1200,165,62,0,0,51,0,51
g007689,2fold,1200,196,73,0,0,51,0,51
g007690,4fold,1200,198,80,0.075,0.075,2,6,2
g007690,2fold,1200,158,61,0,0,2,0,2
g007691,4fold,1197,210,75,0.0151226551226551,0.0256033331401356,22,7,22
g007691,2fold,1197,142,50,0.00363636363636363,0.0109728570600581,22,2,22
g007692,4fold,1197,132,47,0,0,3,0,3
g007692,2fold,1197,218,81,0,0,3,0,3
g007694,4fold,1194,221,75,0.0444444444444444,0.0444444444444444,3,5,3
g007694,2fold,1194,135,47,0.0141843971631206,0.0141843971631206,3,1,3
g007695,4fold,1194,160,60,0,0,2,0,2
g007695,2fold,1194,189,69,0,0,2,0,2
g007696,4fold,1191,154,52,0,0,31,0,31
g007696,2fold,1191,171,61,0,0,31,0,31
g007697,4fold,1191,169,71,0,0,29,0,29
g007697,2fold,1191,177,77,0,0,29,0,29
g007700,4fold,1185,138,50,0,0,6,0,6
g007700,2fold,1185,202,71,0.00469483568075117,0.00616839724478256,6,1,6
g007704,4fold,1065,163,59,0,0,32,0,32
g007704,2fold,1065,148,61,0,0,32,0,32
g007705,4fold,1065,152,69,0,0,2,0,2
g007705,2fold,1065,164,74,0,0,2,0,2
g007706,4fold,1062,190,86,0.00465116279069767,0.00558139534883721,5,1,5
g007706,2fold,1062,133,55,0,0,5,0,5
g007711,4fold,1056,129,57,0,0,3,0,3
g007711,2fold,1056,182,78,0,0,3,0,3
g007712,4fold,1053,137,60,0.00476190476190476,0.00680272108843537,7,1,7
g007712,2fold,1053,174,74,0,0,7,0,7
g007713,4fold,1053,115,49,0,0,4,0,4
g007713,2fold,1053,180,74,0.0202702702702703,0.0221130221130221,4,3,4
g007714,4fold,1053,177,82,0.0682926829268292,0.0819512195121951,5,14,5
g007714,2fold,1053,122,57,0.0385964912280702,0.0421052631578947,5,5,5
g007715,4fold,1053,175,78,0.0116550116550117,0.0218857148812439,11,5,11
g007715,2fold,1053,139,54,0.0101010101010101,0.0189676195637448,11,3,11
g007716,4fold,1050,122,53,0,0,5,0,5
g007716,2fold,1050,187,80,0,0,5,0,5
g007717,4fold,1050,170,65,0.0615384615384615,0.0615384615384615,2,4,2
g007717,2fold,1050,140,65,0.0461538461538462,0.0461538461538462,2,3,2
g007718,4fold,1050,164,58,0,0,11,0,11
g007718,2fold,1050,144,59,0,0,11,0,11
g007721,4fold,1050,169,81,0,0,4,0,4
g007721,2fold,1050,139,59,0,0,4,0,4
g007722,4fold,1047,135,58,0.0344827586206897,0.0344827586206897,2,2,2
g007722,2fold,1047,156,71,0.0845070422535211,0.0845070422535211,2,6,2
g007724,4fold,1041,144,62,0,0,5,0,5
g007724,2fold,1041,173,71,0,0,5,0,5
g007727,4fold,1038,102,47,0,0,5,0,5
g007727,2fold,1038,190,78,0,0,5,0,5
g007729_1,4fold,1038,182,85,0,0,2,0,2
g007729_1,2fold,1038,136,57,0,0,2,0,2
g007730,4fold,1035,160,63,0.000587889476778365,0.00348328348399968,54,1,54
g007730,2fold,1035,138,66,0,0,54,0,54
g007731,4fold,1035,172,73,0,0,4,0,4
g007731,2fold,1035,132,56,0,0,4,0,4
g007732,4fold,1035,170,65,0,0,2,0,2
g007732,2fold,1035,133,54,0,0,2,0,2
g007734,4fold,1032,181,76,0,0,10,0,10
g007734,2fold,1032,123,47,0,0,10,0,10
g007736,4fold,1032,144,64,0,0,8,0,8
g007736,2fold,1032,168,69,0.0036231884057971,0.00558949175549966,8,1,8
g007739,4fold,1029,120,55,0,0,2,0,2
g007739,2fold,1029,175,69,0,0,2,0,2
g007741,4fold,1026,177,82,0.000886298171157815,0.00267618121331683,54,1,54
g007741,2fold,1026,130,59,0,0,54,0,54
g007745,4fold,1023,174,73,0.0369142033165104,0.0308898204735016,20,8,20
g007745,2fold,1023,134,52,0.0259109311740891,0.0216822778323617,20,4,20
g007746,4fold,1023,175,69,0.00107353730542137,0.00376003515191126,27,1,27
g007746,2fold,1023,132,55,0,0,27,0,27
g007747,4fold,1023,114,49,0.00816326530612244,0.00979591836734694,5,1,5
g007747,2fold,1023,189,84,0,0,5,0,5
g007748,4fold,1023,195,82,0.0146341463414634,0.0166544952267027,11,4,11
g007748,2fold,1023,119,54,0.00336700336700337,0.00632253985458158,11,1,11
g007753,4fold,1020,142,56,0,0,2,0,2
g007753,2fold,1020,143,64,0,0,2,0,2
g007756,4fold,1017,106,36,0.037037037037037,0.0303030303030303,4,2,4
g007756,2fold,1017,186,82,0.00813008130081301,0.00665188470066519,4,1,4
g007757,4fold,1017,153,51,0,0,9,0,9
g007757,2fold,1017,144,65,0,0,9,0,9
g007758,4fold,1017,153,55,0.0363636363636364,0.0363636363636364,2,2,2
g007758,2fold,1017,153,69,0.072463768115942,0.072463768115942,2,5,2
g007759,4fold,1017,180,71,0.0422535211267606,0.0422535211267606,2,3,2
g007759,2fold,1017,113,51,0.0196078431372549,0.0196078431372549,2,1,2
g007761,4fold,1014,106,44,0,0,2,0,2
g007761,2fold,1014,180,81,0,0,2,0,2
g007763,4fold,1011,112,39,0.00641025641025641,0.0254675584889451,32,4,32
g007763,2fold,1011,182,81,0.00231481481481482,0.00919661834323016,32,3,32
g007764,4fold,1011,180,79,0.0137130801687764,0.0114442624730822,16,3,16
g007764,2fold,1011,122,50,0,0,16,0,16
g007765,4fold,1008,120,58,0,0,11,0,11
g007765,2fold,1008,174,71,0,0,11,0,11
g007766,4fold,1008,178,100,0,0,3,0,3
g007766,2fold,1008,124,55,0,0,3,0,3
g007767,4fold,1008,146,67,0.109452736318408,0.143806514870901,6,22,6
g007767,2fold,1008,140,62,0.0591397849462365,0.077701907228632,6,11,6
g007768,4fold,1008,156,70,0,0,5,0,5
g007768,2fold,1008,146,73,0,0,5,0,5
g007771,4fold,1005,194,97,0,0,15,0,15
g007771,2fold,1005,114,58,0,0,15,0,15
g007772,4fold,1005,113,49,0,0,9,0,9
g007772,2fold,1005,172,81,0,0,9,0,9
g007775,4fold,1002,118,57,0.0175438596491228,0.0175438596491228,2,1,2
g007775,2fold,1002,175,83,0.0120481927710843,0.0120481927710843,2,1,2
g007778,4fold,1002,118,44,0,0,2,0,2
g007778,2fold,1002,174,72,0,0,2,0,2
g007780,4fold,999,168,69,0.035426731078905,0.042659353634615,9,8,9
g007780,2fold,999,112,44,0.0101010101010101,0.0167244056862979,9,2,9
g007781,4fold,999,106,50,0,0,2,0,2
g007781,2fold,999,174,69,0,0,2,0,2
g007784,4fold,996,95,51,0,0,4,0,4
g007784,2fold,996,166,73,0.00684931506849315,0.0074719800747198,4,1,4
g007785,4fold,993,129,57,0,0,10,0,10
g007785,2fold,993,166,73,0,0,10,0,10
g007786,4fold,993,96,44,0,0,5,0,5
g007786,2fold,993,199,88,0,0,5,0,5
g007787,4fold,993,96,49,0,0,4,0,4
g007787,2fold,993,197,90,0,0,4,0,4
g007788,4fold,993,143,57,0.0116959064327485,0.0116959064327485,3,1,3
g007788,2fold,993,136,56,0,0,3,0,3
g007789,4fold,993,124,55,0,0,2,0,2
g007789,2fold,993,165,75,0,0,2,0,2
g007791,4fold,990,100,48,0,0,2,0,2
g007791,2fold,990,170,69,0.0144927536231884,0.0144927536231884,2,1,2
g007794,4fold,984,167,76,0.0263157894736842,0.0263157894736842,2,2,2
g007794,2fold,984,126,64,0,0,2,0,2
g007797,4fold,981,161,63,0.00595238095238095,0.0236484471683061,32,6,32
g007797,2fold,981,137,61,0.00204918032786885,0.00814126869728572,32,2,32
g007802,4fold,972,99,44,0,0,4,0,4
g007802,2fold,972,181,77,0.00865800865800866,0.00708382526564345,4,1,4
g007804,4fold,969,108,42,0,0,2,0,2
g007804,2fold,969,162,77,0,0,2,0,2
g007807,4fold,966,78,37,0,0,5,0,5
g007807,2fold,966,198,85,0,0,5,0,5
g007814,4fold,963,100,50,0,0,2,0,2
g007814,2fold,963,182,79,0,0,2,0,2
g007815,4fold,960,103,49,0.0272108843537415,0.0272108843537415,3,2,3
g007815,2fold,960,179,72,0.0277777777777778,0.0277777777777778,3,3,3
g007816,4fold,957,130,59,0,0,2,0,2
g007816,2fold,957,156,77,0.038961038961039,0.038961038961039,2,3,2
g007817,4fold,957,103,47,0.0212765957446809,0.02321083172147,4,2,4
g007817,2fold,957,171,80,0.00625,0.00681818181818182,4,1,4
g007820,4fold,951,119,52,0.00369458128078818,0.0048968504401659,29,1,29
g007820,2fold,951,157,61,0,0,29,0,29
g007821,4fold,951,154,78,0.0138067061143984,0.0165254817025896,13,4,13
g007821,2fold,951,133,59,0.00260756192959583,0.00546181174916098,13,1,13
g007822,4fold,951,106,47,0,0,6,0,6
g007822,2fold,951,164,66,0,0,6,0,6
g007823,4fold,951,98,40,0,0,6,0,6
g007823,2fold,951,180,79,0.00421940928270042,0.0055437494225261,6,1,6
g007824,4fold,951,124,58,0,0,3.5,0,4
g007824,2fold,951,170,77,0,0,4,0,4
g007826,4fold,948,159,74,0.0540540540540541,0.0540540540540541,2,4,2
g007826,2fold,948,110,48,0.0833333333333333,0.0833333333333333,2,4,2
g007828,4fold,945,180,84,0.0158730158730159,0.0158730158730159,3,2,3
g007828,2fold,945,106,46,0.0144927536231884,0.0144927536231884,3,1,3
g007829,4fold,942,114,60,0,0,44,0,44
g007829,2fold,942,166,76,0,0,44,0,44
g007830,4fold,942,167,75,0.0108333333333333,0.0430401738463172,32,13,32
g007830,2fold,942,107,52,0.00480769230769231,0.0191006688667088,32,4,32
g007831,4fold,942,163,71,0,0,4,0,4
g007831,2fold,942,104,44,0,0,4,0,4
g007833,4fold,939,104,57,0,0,3,0,3
g007833,2fold,939,171,79,0.00843881856540084,0.00843881856540084,3,1,3
g007834,4fold,939,93,41,0,0,5,0,5
g007834,2fold,939,170,72,0,0,5,0,5
g007836,4fold,939,95,42,0.0714285714285714,0.0714285714285714,2,3,2
g007836,2fold,939,172,96,0.0104166666666667,0.0104166666666667,2,1,2
g007837,4fold,936,95,47,0,0,14,0,14
g007837,2fold,936,179,82,0,0,14,0,14
g007839,4fold,936,150,80,0.0375,0.0375,2,3,2
g007839,2fold,936,133,60,0.0166666666666667,0.0166666666666667,2,1,2
g007841,4fold,933,122,59,0,0,2,0,2
g007841,2fold,933,156,81,0,0,2,0,2
g007844,4fold,930,89,33,0,0,13,0,13
g007844,2fold,930,176,89,0,0,13,0,13
g007845,4fold,930,107,60,0.00303030303030303,0.00569028586912343,11,1,11
g007845,2fold,930,168,81,0.00538720538720539,0.00421502656972106,11,1,11
g007848,4fold,873,83,42,0,0,2,0,2
g007848,2fold,873,171,85,0.0117647058823529,0.0117647058823529,2,1,2
g007850,4fold,870,99,50,0.0133333333333333,0.0133333333333333,3,1,3
g007850,2fold,870,154,79,0,0,3,0,3
g007852,4fold,870,101,56,0.107142857142857,0.107142857142857,2,6,2
g007852,2fold,870,147,76,0.0394736842105263,0.0394736842105263,2,3,2
g007855,4fold,867,126,61,0.00655737704918032,0.00786885245901639,5,1,5
g007855,2fold,867,132,66,0,0,5,0,5
g007857,4fold,864,138,69,0,0,32,0,32
g007857,2fold,864,121,56,0,0,32,0,32
g007858,4fold,864,106,58,0.0574712643678161,0.0564263322884013,4,6,4
g007858,2fold,864,139,68,0.0318627450980392,0.0320855614973262,4,4,4
g007859,4fold,861,143,70,0,0,9,0,9
g007859,2fold,861,106,56,0.00396825396825397,0.00657030223390276,9,1,9
g007860,4fold,861,133,60,0.0833333333333333,0.0833333333333333,2,5,2
g007860,2fold,861,105,59,0.0338983050847458,0.0338983050847458,2,2,2
g007864,4fold,858,108,57,0,0,5,0,5
g007864,2fold,858,139,63,0,0,5,0,5
g007865,4fold,876,158,90,0.0133333333333333,0.016,5,3,5
g007865,2fold,876,104,47,0.0170212765957447,0.0204255319148936,5,2,5
g007866,4fold,858,120,62,0.0483870967741936,0.0483870967741936,2,3,2
g007866,2fold,858,121,63,0,0,2,0,2
g007870,4fold,855,100,60,0,0,2,0,2
g007870,2fold,855,152,85,0,0,2,0,2
g007871,4fold,855,143,67,0,0,2,0,5
g007871,2fold,855,111,48,0.00833333333333333,0.01,2,1,5
g007874,4fold,852,88,42,0,0,7,0,7
g007874,2fold,852,153,80,0.00714285714285715,0.0102040816326531,7,2,7
g007875,4fold,849,132,68,0.00420168067226891,0.00600240096038415,7,1,7
g007875,2fold,849,116,58,0.00492610837438424,0.00703729767769177,7,1,7
g007876,4fold,849,157,84,0,0,3,0,3
g007876,2fold,849,109,59,0,0,3,0,3
g007878,4fold,846,147,71,0.0676056338028169,0.0555155752030431,6,9,6
g007878,2fold,846,100,50,0.0533333333333333,0.0437956204379562,6,5,6
g007879,4fold,846,92,46,0.0652173913043478,0.0652173913043478,2,3,2
g007879,2fold,846,154,81,0.0493827160493827,0.0493827160493827,2,4,2
g007880,4fold,846,135,67,0,0,3,0,3
g007880,2fold,846,128,74,0,0,3,0,3
g007882,4fold,846,85,36,0,0,6,0,6
g007882,2fold,846,154,67,0,0,6,0,6
g007883,4fold,846,110,56,0,0,6,0,6
g007883,2fold,846,139,65,0,0,6,0,6
g007884,4fold,843,95,50,0,0,38,0,38
g007884,2fold,843,147,82,0,0,38,0,38
g007885,4fold,843,107,57,0,0,5,0,5
g007885,2fold,843,139,76,0.0105263157894737,0.0126315789473684,5,2,5
g007889,4fold,840,119,67,0.00877963125548727,0.00867867144698766,17,2,18
g007889,2fold,840,120,64,0.00482536764705882,0.00462178424573343,17,1,18
g007890,4fold,840,127,64,0,0,7,0,7
g007890,2fold,840,124,59,0,0,7,0,7
g007892,4fold,840,94,39,0.0512820512820513,0.0512820512820513,2,2,2
g007892,2fold,840,153,77,0.012987012987013,0.012987012987013,2,1,2
g007893,4fold,840,146,77,0.00649350649350649,0.00708382526564345,4,1,4
g007893,2fold,840,84,42,0,0,4,0,4
g007895,4fold,840,144,82,0.00609756097560976,0.00665188470066519,4,1,4
g007895,2fold,840,106,54,0.00925925925925926,0.0101010101010101,4,1,4
g007896,4fold,837,96,51,0,0,17,0,17
g007896,2fold,837,147,74,0,0,16,0,17
g007898,4fold,834,94,48,0,0,2,0,2
g007898,2fold,834,152,66,0,0,2,0,2
g007902,4fold,834,129,59,0,0,2,0,2
g007902,2fold,834,116,62,0,0,2,0,2
g007903,4fold,834,152,73,0.0273972602739726,0.0273972602739726,2,2,2
g007903,2fold,834,60,37,0.027027027027027,0.027027027027027,2,1,2
g007904,4fold,831,86,44,0.0113636363636364,0.012396694214876,4,1,4
g007904,2fold,831,152,77,0,0,4,0,4
g007912,4fold,822,117,71,0.0563380281690141,0.0563380281690141,2,4,2
g007912,2fold,822,116,65,0.0307692307692308,0.0307692307692308,2,2,2
g007915,4fold,819,139,76,0,0,5,0,5
g007915,2fold,819,112,56,0,0,5,0,5
g007917,4fold,819,86,48,0,0,4,0,4
g007917,2fold,819,152,87,0.00766283524904215,0.00626959247648903,4,1,4
g007920,4fold,816,126,74,0,0,11,0,11
g007920,2fold,816,117,64,0,0,11,0,11
g007921,4fold,816,145,76,0.0171451355661882,0.0174283829893449,12,4,12
g007921,2fold,816,88,45,0.00370370370370371,0.00735865059550119,12,1,12
g007922,4fold,816,99,58,0,0,3,0,3
g007922,2fold,816,133,79,0,0,3,0,3
g007929,4fold,807,91,53,0.00943396226415094,0.0102915951972556,4,1,4
g007929,2fold,807,146,79,0.0147679324894515,0.0138089758342923,4,2,4
g007930,4fold,807,144,73,0,0,4,0,4
g007930,2fold,807,98,57,0,0,4,0,4
g007931,4fold,804,127,76,0.00575657894736842,0.0228705377219803,32,7,32
g007931,2fold,804,110,63,0.000992063492063492,0.00394140786138435,32,1,32
g007934,4fold,801,146,80,0.025,0.025,3,3,3
g007934,2fold,801,87,54,0.0246913580246914,0.0246913580246914,3,2,3
g007938,4fold,798,128,79,0,0,3,0,3
g007938,2fold,798,108,63,0,0,3,0,3
g007941,4fold,795,133,83,0,0,2,0,2
g007941,2fold,795,100,60,0,0,2,0,2
g007942,4fold,795,114,63,0.0740740740740741,0.0740740740740741,3,7,3
g007942,2fold,795,122,71,0.0469483568075117,0.0469483568075117,3,5,3
g007944,4fold,792,180,104,0,0,30,0,30
g007944,2fold,792,69,43,0,0,30,0,30
g007945,4fold,792,134,74,0.0594594594594595,0.0473466166896824,6,8,6
g007945,2fold,792,93,51,0.0418300653594771,0.034349506225848,6,4,6
g007946,4fold,792,87,44,0,0,2,0,2
g007946,2fold,792,146,80,0,0,2,0,2
g007950,4fold,789,130,71,0,0,2,0,2
g007950,2fold,789,102,50,0,0,2,0,2
g007952,4fold,903,94,48,0,0,5,0,5
g007952,2fold,903,163,81,0,0,5,0,5
g007953,4fold,900,104,56,0.00571428571428571,0.0189166744084723,25,4,25
g007953,2fold,900,160,80,0.002,0.0066208360429653,25,2,25
g007955,4fold,900,134,72,0.138888888888889,0.138888888888889,2,10,2
g007955,2fold,900,116,55,0.0909090909090909,0.0909090909090909,2,5,2
g007956,4fold,900,141,71,0.0209196354598177,0.0458272691407935,17,11,17
g007956,2fold,900,123,68,0.0170847750865052,0.0391492312579773,17,9,17
g007957,4fold,900,167,80,0.00227272727272727,0.00426771440184257,11,1,11
g007957,2fold,900,106,64,0,0,11,0,11
g007958,4fold,897,89,47,0,0,4,0,4
g007958,2fold,897,173,81,0,0,4,0,4
g007959,4fold,897,126,52,0.0961538461538462,0.0961538461538462,2,5,2
g007959,2fold,897,148,75,0.0266666666666667,0.0266666666666667,2,2,2
g007960,4fold,897,130,70,0.0428571428571429,0.0428571428571429,2,3,2
g007960,2fold,897,141,70,0.0142857142857143,0.0142857142857143,2,1,2
g007961,4fold,894,142,72,0,0,32,0,32
g007961,2fold,894,132,75,0,0,32,0,32
g007963,4fold,894,110,52,0,0,2,0,2
g007963,2fold,894,155,75,0,0,2,0,2
g007964,4fold,894,127,56,0.0535714285714286,0.0535714285714286,2,3,2
g007964,2fold,894,139,54,0.037037037037037,0.037037037037037,2,2,2
g007967,4fold,891,173,94,0.074468085106383,0.074468085106383,2,7,2
g007967,2fold,891,95,54,0,0,2,0,2
g007971,4fold,891,111,60,0,0,3,0,3
g007971,2fold,891,137,58,0.0114942528735632,0.0114942528735632,3,1,3
g007974,4fold,888,118,58,0.103448275862069,0.103448275862069,2,6,2
g007974,2fold,888,139,65,0.0769230769230769,0.0769230769230769,2,5,2
g007975,4fold,882,94,50,0,0,4,0,4
g007975,2fold,882,167,82,0,0,4,0,4
g007982,4fold,879,155,75,0,0,4,0,4
g007982,2fold,879,105,52,0,0,4,0,4
g007987,4fold,876,171,90,0.0444444444444444,0.0444444444444444,2,4,2
g007987,2fold,876,99,57,0.0175438596491228,0.0175438596491228,2,1,2
g007989,4fold,873,145,70,0.00357142857142857,0.0141890683009837,32,4,32
g007989,2fold,873,114,56,0.00669642857142857,0.0266045030643444,32,6,32
g007991,4fold,930,107,51,0,0,2,0,2
g007991,2fold,930,169,68,0,0,2,0,2
g007993,4fold,927,154,70,0.0308823529411765,0.029579419172694,17,7,17
g007993,2fold,927,121,59,0.0157028913260219,0.0150403826301834,17,3,17
g007995,4fold,927,145,73,0.0030441400304414,0.00504023185066513,9,1,9
g007995,2fold,927,134,65,0,0,9,0,9
g007999,4fold,921,96,45,0,0,3,0,3
g007999,2fold,921,175,90,0,0,3,0,3
g008004,4fold,912,171,82,0,0,11,0,11
g008004,2fold,912,105,47,0,0,11,0,11
g008005,4fold,912,144,79,0,0,2,0,2
g008005,2fold,912,141,74,0,0,2,0,2
g008006,4fold,912,162,79,0,0,3,0,3
g008006,2fold,912,118,57,0,0,3,0,3
g008008,4fold,909,107,46,0,0,3,0,3
g008008,2fold,909,159,80,0,0,3,0,3
g008009,4fold,909,147,61,0,0,2,0,2
g008009,2fold,909,117,55,0,0,2,0,2
g008010,4fold,909,111,46,0,0,2,0,2
g008010,2fold,909,155,73,0,0,2,0,2
g008011,4fold,906,173,85,0,0,14,0,14
g008011,2fold,906,102,49,0,0,14,0,14
g008015,4fold,693,72,50,0.00153846153846154,0.00524114758819873,26,1,26
g008015,2fold,693,118,75,0,0,26,0,26
g008017,4fold,693,95,54,0.0185185185185185,0.0185185185185185,2,1,2
g008017,2fold,693,107,73,0.0136986301369863,0.0136986301369863,2,1,2
g008023,4fold,690,124,82,0.0609756097560976,0.0609756097560976,2,5,2
g008023,2fold,690,87,56,0.0357142857142857,0.0357142857142857,2,2,2
g008025,4fold,690,118,76,0.131578947368421,0.131578947368421,2,10,2
g008025,2fold,690,78,51,0.0196078431372549,0.0196078431372549,2,1,2
g008030,4fold,702,126,80,0.0166666666666667,0.0166666666666667,3,2,3
g008030,2fold,702,87,58,0.0229885057471264,0.0229885057471264,3,2,3
g008032,4fold,687,90,60,0.133333333333333,0.133333333333333,2,8,2
g008032,2fold,687,92,52,0.0384615384615385,0.0384615384615385,2,2,2
g008034,4fold,684,101,67,0.0199004975124378,0.0261466390674365,6,4,6
g008034,2fold,684,99,61,0.00546448087431694,0.00717960990786167,6,1,6
g008036,4fold,681,100,59,0.0031496683005571,0.00787795274910275,42,2,42
g008036,2fold,681,100,65,0.00271598320378808,0.00357537855536202,42,1,42
g008039,4fold,681,115,71,0.0704225352112676,0.0704225352112676,2,5,2
g008039,2fold,681,93,60,0.0166666666666667,0.0166666666666667,2,1,2
g008044,4fold,678,117,71,0.0185110663983903,0.0273604446105093,35,8,35
g008044,2fold,678,98,67,0,0,35,0,35
g008049,4fold,675,99,62,0.00806451612903226,0.00879765395894428,4,1,4
g008049,2fold,675,92,64,0.0078125,0.00852272727272727,4,1,4
g008050,4fold,675,86,58,0,0,3,0,3
g008050,2fold,675,115,75,0,0,3,0,3
g008053,4fold,672,103,58,0.0862068965517242,0.0862068965517242,2,5,2
g008053,2fold,672,89,53,0.0188679245283019,0.0188679245283019,2,1,2
g008054,4fold,669,126,75,0.0533333333333333,0.0533333333333333,2,4,2
g008054,2fold,669,81,55,0,0,2,0,2
g008058,4fold,666,111,71,0.00126394481801892,0.00280247553087479,86,1,86
g008058,2fold,666,91,55,0,0,86,0,86
g008063,4fold,738,87,52,0.0104895104895105,0.00656571446437318,11,1,11
g008063,2fold,738,109,64,0,0,11,0,11
g008064,4fold,663,119,76,0.00730994152046784,0.00484127533024414,9,1,9
g008064,2fold,663,76,44,0,0,9,0,9
g008066,4fold,663,130,91,0,0,16,0,16
g008066,2fold,663,65,41,0,0,16,0,16
g008068,4fold,660,83,51,0.000980392156862746,0.0046097671888511,40,1,40
g008068,2fold,660,105,70,0,0,40,0,40
g008069,4fold,660,101,60,0.00848484848484849,0.00569028586912343,11,1,11
g008069,2fold,660,93,57,0.00318979266347688,0.00598977459907729,11,1,11
g008072,4fold,660,62,39,0.0170940170940171,0.0170940170940171,3,1,3
g008072,2fold,660,120,77,0,0,3,0,3
g008074,4fold,660,115,79,0.0759493670886076,0.0759493670886076,2,6,2
g008074,2fold,660,80,54,0.037037037037037,0.037037037037037,2,2,2
g008075,4fold,657,89,65,0,0,6,0,6
g008075,2fold,657,96,68,0,0,6,0,6
g008076,4fold,657,108,68,0.0735294117647059,0.0735294117647059,2,5,2
g008076,2fold,657,87,65,0.107692307692308,0.107692307692308,2,7,2
g008078,4fold,654,130,87,0,0,2,0,2
g008078,2fold,654,55,39,0,0,2,0,2
g008080,4fold,654,83,56,0.0357142857142857,0.0428571428571429,5,5,5
g008080,2fold,654,110,69,0.0115942028985507,0.0139130434782609,5,2,5
g008082,4fold,651,74,51,0,0,6,0,6
g008082,2fold,651,115,87,0,0,6,0,6
g008083,4fold,651,67,39,0,0,5,0,5
g008083,2fold,651,120,78,0,0,5,0,5
g008087,4fold,645,64,41,0,0,2,0,2
g008087,2fold,645,130,88,0,0,2,0,2
g008089,4fold,645,107,70,0,0,3,0,3
g008089,2fold,645,86,60,0,0,3,0,3
g008090,4fold,642,64,48,0,0,24,0,24
g008090,2fold,642,110,73,0,0,24,0,24
g008093,4fold,642,119,80,0,0,3,0,3
g008093,2fold,642,72,52,0,0,3,0,3
g008094,4fold,639,73,51,0.0326797385620915,0.025762129669386,6,3,6
g008094,2fold,639,110,77,0.0536796536796537,0.039814200398142,6,7,6
g008098,4fold,639,71,52,0.0384615384615385,0.0384615384615385,2,2,2
g008098,2fold,639,106,64,0,0,2,0,2
g008100,4fold,639,95,66,0.0151515151515152,0.0151515151515152,2,1,2
g008100,2fold,639,91,60,0,0,2,0,2
g008102,4fold,636,94,66,0.0121212121212121,0.0145454545454545,5,2,5
g008102,2fold,636,97,72,0.00555555555555555,0.00666666666666667,5,1,5
g008103,4fold,636,104,73,0,0,4,0,4
g008103,2fold,636,78,49,0,0,4,0,4
g008104,4fold,636,91,53,0,0,3,0,3
g008104,2fold,636,101,74,0,0,3,0,3
g008108,4fold,633,116,80,0.00642857142857143,0.00384430582735145,15,1,15
g008108,2fold,633,68,49,0,0,15,0,15
g008152,4fold,579,22,17,0,0,2,0,2
g008152,2fold,579,29,24,0,0,2,0,2
g008248,4fold,783,130,78,0.00641025641025641,0.00699300699300699,4,1,4
g008248,2fold,783,100,53,0,0,4,0,4
g008253,4fold,777,127,78,0.0273504273504274,0.0224592925322852,6,4,6
g008253,2fold,777,100,54,0.0197530864197531,0.016220600162206,6,2,6
g008255,4fold,777,76,42,0,0,2,0,2
g008255,2fold,777,144,79,0,0,2,0,2
g008261,4fold,771,150,85,0.016,0.0123321119722323,26,4,26
g008261,2fold,771,79,46,0.00588628762541806,0.00569689955238992,26,1,26
